subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,reviewer_id,confidence,comment
mimic:51465,Bilirubin Crystals,skos:exactMatch,omop:3014537,Bilirubin crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51697,Neutrophils,skos:exactMatch,omop:3013650,Neutrophils [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Incorrect Unit (mmol/l)
mimic:51433,NRBC,skos:exactMatch,omop:3053291,Nucleated erythrocytes/100 leukocytes [Ratio] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51397,CD16/56,skos:exactMatch,omop:3008741,CD16+CD56+ cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51713,Reflex Confirmatory Hepatitis C Viral Load,skos:broadMatch,omop:3018447,Hepatitis C virus RNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:51211,Factor XIII,skos:exactMatch,omop:3020066,Coagulation factor XIII activity actual/normal in Platelet poor plasma by Chromogenic method,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52268,Mesothelial cells,skos:exactMatch,omop:3011271,Mesothelial cells/100 leukocytes in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51173,CD25,skos:closeMatch,omop:3011497,CD25 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51511,Urine Fat Bodies,skos:exactMatch,omop:3033486,Oval fat bodies (globules) [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51380,NRBC,skos:exactMatch,omop:40771130,Nucleated erythrocytes/100 leukocytes [Ratio] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51149,Bleeding Time,skos:exactMatch,omop:3011625,Bleeding time,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51171,CD22,skos:closeMatch,omop:3022703,CD22 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:53127,Voided Specimen,,,,,,,,Not a lab test
mimic:51413,CD56,skos:exactMatch,omop:40760536,CD56 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51210,Factor XII,skos:exactMatch,omop:3002348,Coagulation factor XII activity actual/normal in Platelet poor plasma by Coagulation assay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51153,CD103,skos:exactMatch,omop:3018791,CD103 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52335,TdT,skos:exactMatch,omop:3032522,Terminal deoxyribonucleotidyl transferase cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51318,CD25,skos:exactMatch,omop:3012205,CD25 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51390,CD117,skos:exactMatch,omop:3031818,CD117 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52176,Rouleaux,skos:exactMatch,omop:3036273,Rouleaux [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51435,Plasma,skos:exactMatch,omop:3011681,Plasma cells/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51395,CD15,skos:exactMatch,omop:3029717,CD15 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52274,Myelocytes,skos:exactMatch,omop:3021345,Myelocytes/100 leukocytes in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51470,Calcium Phosphate Crystals,skos:exactMatch,omop:3022327,Calcium phosphate crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51045,"Urea Nitrogen, Body Fluid",skos:exactMatch,omop:3019930,Urea nitrogen [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51692,"Monospot, Rapid Antigen",skos:exactMatch,omop:3033533,Heterophile Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52283,Promyelocytes,skos:exactMatch,omop:3036234,Promyelocytes/100 leukocytes in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:53144,ANCA Titer,skos:exactMatch,omop:3026712,Neutrophil cytoplasmic Ab [Titer] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51036,"Lipase, Body Fluid",skos:exactMatch,omop:3026286,Lipase [Enzymatic activity/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50848,"Sodium, Ascites",skos:exactMatch,omop:3033042,Sodium [Moles/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51241,Leukocyte Alkaline Phosphatase,skos:exactMatch,omop:3004218,Leukocyte phosphatase [Enzymatic activity/volume] in Leukocytes,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51407,CD38,skos:exactMatch,omop:3030804,CD38 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52043,Voided Specimen,,,,,,,,Not a lab test
mimic:51405,CD33,skos:exactMatch,omop:3029576,CD33 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51409,CD4/CD8 Ratio,skos:exactMatch,omop:3014859,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50840,"Cholesterol, Ascites",skos:exactMatch,omop:3002651,Cholesterol [Mass/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51061,"Bicarbonate, Stool",skos:broadMatch,omop:3014637,Bicarbonate [Moles/volume] in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52177,SCT - Confirmation,skos:broadMatch,omop:40769396,Normalized silica clotting time of Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52178,SCT - Normalized Ratio,skos:exactMatch,omop:40769396,Normalized silica clotting time of Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52263,Lining Cell,skos:exactMatch,omop:3016512,Cerebroventricular lining cells [Presence] in Cerebral spinal fluid by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51322,CD38,skos:exactMatch,omop:3030000,CD38 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51295,TdT,skos:broadMatch,omop:3008488,Terminal deoxyribonucleotidyl transferase [Enzymatic activity/volume] in Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52551,D-Dimer,skos:exactMatch,omop:3048530,Fibrin D-dimer DDU [Mass/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51316,CD22,skos:broadMatch,omop:3029412,CD22 blasts/100 blasts in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51393,CD138,skos:exactMatch,omop:3033713,CD138 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51042,"Sodium, Body Fluid",skos:exactMatch,omop:3022810,Sodium [Moles/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52129,Hemoglobin Other,skos:exactMatch,omop:3051396,Hemoglobin.other/Hemoglobin.total in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51023,"LD, Joint Fluid",skos:closeMatch,omop:3016675,Lactate dehydrogenase [Enzymatic activity/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Discouraged LOINC code
mimic:51394,CD14,skos:exactMatch,omop:3029714,CD14 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51675,INR(PT),skos:exactMatch,omop:3022217,INR in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51897,Surfactant/Albumin,skos:exactMatch,omop:3017439,Surfactant/Albumin [Mass Ratio] in Amniotic fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50847,"Potassium, Ascites",skos:exactMatch,omop:3029821,Potassium [Moles/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51041,"Potassium, Body Fluid",skos:exactMatch,omop:3036243,Potassium [Moles/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51304,CD103,skos:exactMatch,omop:3029695,CD103 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51776,<Albumin>,skos:exactMatch,omop:3024474,Albumin [Mass/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51775
mimic:51329,CD57,skos:exactMatch,omop:3014360,CD57 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50845,"Miscellaneous, Ascites",,,,,,,,Not a lab test
mimic:51253,Monocyte Count,skos:exactMatch,omop:3033575,Monocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50839,"Chloride, Ascites",skos:exactMatch,omop:3043156,Chloride [Moles/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51806,Voided Specimen,,,,,,,,Not a lab test
mimic:51495,RBC Clumps,skos:exactMatch,omop:40761550,Erythrocyte clumps [#/area] in Urine sediment by Microscopy high power field,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50837,"Bicarbonate, Ascites",skos:exactMatch,omop:40757491,Bicarbonate [Moles/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51030,"Chloride, Body Fluid",skos:exactMatch,omop:3013194,Chloride [Moles/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51415,CD64,skos:exactMatch,omop:3029062,CD64 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51490,Oval Fat Body,skos:exactMatch,omop:3010491,Oval fat bodies (globules) [#/area] in Urine sediment by Microscopy high power field,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50959,Macro Prolactin,skos:exactMatch,omop:43055514,Macroprolactin [Presence] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51456,Promyelocytes,skos:broadMatch,omop:3023316,Promyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51475,Epithelial Casts,skos:exactMatch,omop:3024290,Epithelial casts [#/area] in Urine sediment by Microscopy low power field,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51391,CD11c,skos:exactMatch,omop:3030790,CD11c cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51311,CD16,skos:broadMatch,omop:3029325,CD16 blasts/100 blasts in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51714,Reflex HIV Confirmation,skos:broadMatch,omop:40760007,HIV 1+2 Ab+HIV1 p24 Ag [Presence] in Serum or Plasma by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:51449,Metamyelocytes,skos:broadMatch,omop:3024936,Metamyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51461,Ammonium Biurate,skos:exactMatch,omop:3019200,Ammonium urate crystals [#/area] in Urine sediment by Microscopy high power field,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50962,N-Acetylprocainamide (NAPA),skos:exactMatch,omop:3001706,N-acetylprocainamide [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50972,Procainamide,skos:exactMatch,omop:3004653,Procainamide [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51403,CD25,skos:exactMatch,omop:3031912,CD25 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50851,"Urea Nitrogen, Ascites",skos:exactMatch,omop:3006866,Urea nitrogen [Mass/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51430,Metamyelocytes,skos:exactMatch,omop:3024936,Metamyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51119,Metamyelocytes,skos:broadMatch,omop:3024936,Metamyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51401,CD22,skos:exactMatch,omop:3031560,CD22 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51472,Cholesterol Crystals,skos:exactMatch,omop:3026327,Cholesterol crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51126,Promyelocytes,skos:broadMatch,omop:3023316,Promyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51308,CD138,skos:exactMatch,omop:3031244,CD138 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51924,Voided Specimen,,,,,,,,Not a lab test
mimic:51378,Metamyelocytes,skos:broadMatch,omop:3024936,Metamyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51396,CD16,skos:exactMatch,omop:3022430,CD16 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51410,CD41,skos:exactMatch,omop:3030262,CD41 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51414,CD57,skos:exactMatch,omop:3029617,CD57 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51417,CD71,skos:exactMatch,omop:40760538,CD71 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51451,Myelocytes,skos:broadMatch,omop:3024394,Myelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51468,Calcium Carbonate Crystals,skos:exactMatch,omop:3007501,Calcium carbonate crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51473,Cysteine Crystals,skos:exactMatch,omop:3027820,Cystine crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51480,Hematocrit,skos:exactMatch,omop:3003427,Hematocrit [Volume Fraction] of Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51791,HIV 1 Viral Load,skos:exactMatch,omop:3026532,HIV 1 RNA [Log #/volume] (viral load) in Serum or Plasma by NAA with probe detection,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52307,Plasma,skos:exactMatch,omop:3044515,Plasma cells/100 leukocytes in Synovial fluid by Manual count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51031,"Cholesterol, Body Fluid",skos:exactMatch,omop:3015232,Cholesterol [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51121,Myelocytes,skos:broadMatch,omop:3024394,Myelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51421,Glyco A,skos:exactMatch,omop:40758985,Glycolate [Moles/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52373,TdT,skos:exactMatch,omop:3041975,Terminal deoxyribonucleotidyl transferase cells/100 cells in Body fluid by Flow cytometry (FC),HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51157,CD138,skos:closeMatch,omop:3031831,CD138 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51029,"Calcium, Body Fluid",skos:exactMatch,omop:3000822,Calcium [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51040,"Phosphate, Body Fluid",skos:exactMatch,omop:3034814,Phosphate [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51389,CD103,skos:exactMatch,omop:3034064,CD103 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51432,Myelocytes,skos:exactMatch,omop:3024394,Myelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51437,Promyelocytes,skos:exactMatch,omop:3023316,Promyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51665,HPE9,,,,,,,,Ambiguous name
mimic:51827,Voided Specimen,,,,,,,,Not a lab test
mimic:51039,"Osmolality, Body Fluid",skos:exactMatch,omop:3004663,Osmolality of Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51443,Blasts,skos:exactMatch,omop:3028880,Blasts/100 leukocytes in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51477,Free Fat,skos:exactMatch,omop:3023744,Fat [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52311,Promyelocytes,skos:broadMatch,omop:3023316,Promyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51019,"Albumin, Joint Fluid",skos:exactMatch,omop:3025380,Albumin [Mass/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51037,"Magnesium, Body Fluid",skos:exactMatch,omop:3014175,Magnesium [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51055,"Lipase, Pleural",skos:exactMatch,omop:3048752,Lipase [Enzymatic activity/volume] in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52092,CD56 %,skos:exactMatch,omop:3005460,CD56 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52093,CD56 Absolute Count,skos:exactMatch,omop:3026757,CD56 cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52305,Myelocytes,skos:broadMatch,omop:3024394,Myelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51500,Sulfonamides,skos:exactMatch,omop:3003356,Sulfonamide crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51504,Tyrosine Crystals,skos:exactMatch,omop:3021314,Tyrosine crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50846,"Osmolality, Ascites",skos:exactMatch,omop:3016937,Osmolality of Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51058,"Sodium, Pleural",skos:broadMatch,omop:3026681,Sodium [Moles/volume] in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51020,"Amylase, Joint Fluid",skos:exactMatch,omop:3004142,Amylase [Enzymatic activity/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51258,Osmotic Fragility,skos:closeMatch,omop:3032605,Osmotic fragility [Interpretation] of Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51280,Reptilase Time,skos:exactMatch,omop:3005308,Reptilase time,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51327,CD55,skos:exactMatch,omop:3033246,CD55 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52184,TCR Alpha-Beta,skos:exactMatch,omop:21493682,TCR alpha beta cells/100 CD3 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52185,TCR Gamma-Delta,skos:exactMatch,omop:21493683,TCR gamma delta cells/100 CD3 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52319,CD 1a,skos:exactMatch,omop:3039636,CD1a cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51057,"Potassium, Pleural",skos:broadMatch,omop:3013098,Potassium [Moles/volume] in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51278,Red Blood Cell Fragments,skos:exactMatch,omop:3019880,Schistocytes [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51287
mimic:51281,Reptilase Time Control,skos:exactMatch,omop:3011893,Reptilase time in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51330,CD59,skos:exactMatch,omop:3031007,CD59 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51483,Hyphenated Yeast,skos:exactMatch,omop:3033741,Yeast.hyphae [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51485,Leucine Crystals,skos:exactMatch,omop:3019169,Leucine crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51496,"Reducing Substances, Urine",skos:exactMatch,omop:3020029,Reducing substances [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52370,Voided Specimen,,,,,,,,Not a lab test
mimic:51783,"Bilirubin, Total, CSF",skos:exactMatch,omop:3027110,Bilirubin.total [Mass/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52288,Young,,,,,,,,Ambiguous name
mimic:52331,TCR Alpha-Beta,skos:exactMatch,omop:3046019,TCR alpha beta cells/100 cells in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52332,TCR Gamma-Delta,skos:exactMatch,omop:3046045,TCR gamma delta cells/100 cells in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51021,"Creatinine, Joint Fluid",skos:exactMatch,omop:3007367,Creatinine [Mass/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51048,"Bicarbonate, Pleural",skos:exactMatch,omop:40757492,Bicarbonate [Moles/volume] in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51113,Blasts,skos:exactMatch,omop:3046003,Blasts/100 leukocytes in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51129,Young,,,,,,,,Ambiguous name
mimic:52088,CD 1a,skos:exactMatch,omop:3033563,CD1a cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52287,Voided Specimen,,,,,,,,Not a lab test
mimic:52313,Voided Specimen,,,,,,,,Not a lab test
mimic:52339,Blasts,skos:exactMatch,omop:3026596,Blasts/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52406,Voided Specimen,,,,,,,,Not a lab test
mimic:50830,"pCO2, Body Fluid",skos:exactMatch,omop:3027480,Carbon dioxide [Partial pressure] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,"Conflict. Fluid is ""Other Body Fluid"", Category is ""Blood Gas"""
mimic:50832,"pO2, Body Fluid",skos:exactMatch,omop:3010251,Oxygen [Partial pressure] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,"Conflict. Fluid is ""Other Body Fluid"", Category is ""Blood Gas"""
