subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,reviewer_id,confidence,comment
mimic:50962,N-Acetylprocainamide (NAPA),skos:exactMatch,loinc:3834-9,N-acetylprocainamide [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50972,Procainamide,skos:exactMatch,loinc:3982-6,Procainamide [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51403,CD25,skos:exactMatch,loinc:51271-5,CD25 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50851,"Urea Nitrogen, Ascites",skos:exactMatch,loinc:12265-5,Urea nitrogen [Mass/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51430,Metamyelocytes,skos:exactMatch,loinc:17801-2,Metamyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51119,Metamyelocytes,skos:broadMatch,loinc:17801-2,Metamyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51401,CD22,skos:exactMatch,loinc:42875-5,CD22 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51472,Cholesterol Crystals,skos:exactMatch,loinc:5777-8,Cholesterol crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51126,Promyelocytes,skos:broadMatch,loinc:17799-8,Promyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51308,CD138,skos:exactMatch,loinc:42870-6,CD138 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51924,Voided Specimen,,,,,,,,Not a lab test
mimic:51378,Metamyelocytes,skos:broadMatch,loinc:17801-2,Metamyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51396,CD16,skos:exactMatch,loinc:17828-5,CD16 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51410,CD41,skos:exactMatch,loinc:51320-0,CD41 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51414,CD57,skos:exactMatch,loinc:51351-5,CD57 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51417,CD71,skos:exactMatch,loinc:57426-9,CD71 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51451,Myelocytes,skos:broadMatch,loinc:17800-4,Myelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51468,Calcium Carbonate Crystals,skos:exactMatch,loinc:5773-7,Calcium carbonate crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51473,Cysteine Crystals,skos:exactMatch,loinc:5784-4,Cystine crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51480,Hematocrit,skos:exactMatch,loinc:17809-5,Hematocrit [Volume Fraction] of Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51791,HIV 1 Viral Load,skos:exactMatch,loinc:29541-0,HIV 1 RNA [Log #/volume] (viral load) in Serum or Plasma by NAA with probe detection,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52307,Plasma,skos:exactMatch,loinc:40492-1,Plasma cells/100 leukocytes in Synovial fluid by Manual count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51031,"Cholesterol, Body Fluid",skos:exactMatch,loinc:12183-0,Cholesterol [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51121,Myelocytes,skos:broadMatch,loinc:17800-4,Myelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51421,Glyco A,skos:exactMatch,loinc:55864-3,Glycolate [Moles/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52373,TdT,skos:exactMatch,loinc:52997-4,Terminal deoxyribonucleotidyl transferase cells/100 cells in Body fluid by Flow cytometry (FC),HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51157,CD138,skos:closeMatch,loinc:42869-8,CD138 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51029,"Calcium, Body Fluid",skos:exactMatch,loinc:15155-5,Calcium [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51040,"Phosphate, Body Fluid",skos:exactMatch,loinc:12242-4,Phosphate [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51389,CD103,skos:exactMatch,loinc:42864-9,CD103 cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51432,Myelocytes,skos:exactMatch,loinc:17800-4,Myelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51437,Promyelocytes,skos:exactMatch,loinc:17799-8,Promyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51665,HPE9,,,,,,,,Ambiguous name
mimic:51827,Voided Specimen,,,,,,,,Not a lab test
mimic:51039,"Osmolality, Body Fluid",skos:exactMatch,loinc:15200-9,Osmolality of Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51443,Blasts,skos:exactMatch,loinc:33373-2,Blasts/100 leukocytes in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51477,Free Fat,skos:exactMatch,loinc:2272-3,Fat [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52311,Promyelocytes,skos:broadMatch,loinc:17799-8,Promyelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51019,"Albumin, Joint Fluid",skos:exactMatch,loinc:1752-5,Albumin [Mass/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51037,"Magnesium, Body Fluid",skos:exactMatch,loinc:29365-4,Magnesium [Mass/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51055,"Lipase, Pleural",skos:exactMatch,loinc:47418-9,Lipase [Enzymatic activity/volume] in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52092,CD56 %,skos:exactMatch,loinc:8133-1,CD56 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52093,CD56 Absolute Count,skos:exactMatch,loinc:14113-5,CD56 cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52305,Myelocytes,skos:broadMatch,loinc:17800-4,Myelocytes/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51500,Sulfonamides,skos:exactMatch,loinc:5812-3,Sulfonamide crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51504,Tyrosine Crystals,skos:exactMatch,loinc:5815-6,Tyrosine crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50846,"Osmolality, Ascites",skos:exactMatch,loinc:2691-4,Osmolality of Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51058,"Sodium, Pleural",skos:broadMatch,loinc:32340-2,Sodium [Moles/volume] in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51020,"Amylase, Joint Fluid",skos:exactMatch,loinc:14388-3,Amylase [Enzymatic activity/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51258,Osmotic Fragility,skos:closeMatch,loinc:34964-7,Osmotic fragility [Interpretation] of Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51280,Reptilase Time,skos:exactMatch,loinc:6683-7,Reptilase time,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51327,CD55,skos:exactMatch,loinc:51344-0,CD55 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52184,TCR Alpha-Beta,skos:exactMatch,loinc:80713-1,TCR alpha beta cells/100 CD3 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52185,TCR Gamma-Delta,skos:exactMatch,loinc:80714-9,TCR gamma delta cells/100 CD3 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52319,CD 1a,skos:exactMatch,loinc:52874-5,CD1a cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51057,"Potassium, Pleural",skos:broadMatch,loinc:32336-0,Potassium [Moles/volume] in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:51278,Red Blood Cell Fragments,skos:exactMatch,loinc:800-3,Schistocytes [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51287
mimic:51281,Reptilase Time Control,skos:exactMatch,loinc:5942-8,Reptilase time in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51330,CD59,skos:exactMatch,loinc:51358-0,CD59 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51483,Hyphenated Yeast,skos:exactMatch,loinc:41865-7,Yeast.hyphae [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51485,Leucine Crystals,skos:exactMatch,loinc:5798-4,Leucine crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51496,"Reducing Substances, Urine",skos:exactMatch,loinc:5809-9,Reducing substances [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52370,Voided Specimen,,,,,,,,Not a lab test
mimic:51783,"Bilirubin, Total, CSF",skos:exactMatch,loinc:1973-7,Bilirubin.total [Mass/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52288,Young,,,,,,,,Ambiguous name
mimic:52331,TCR Alpha-Beta,skos:exactMatch,loinc:32860-9,TCR alpha beta cells/100 cells in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52332,TCR Gamma-Delta,skos:exactMatch,loinc:32861-7,TCR gamma delta cells/100 cells in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51021,"Creatinine, Joint Fluid",skos:exactMatch,loinc:14401-4,Creatinine [Mass/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51048,"Bicarbonate, Pleural",skos:exactMatch,loinc:54361-1,Bicarbonate [Moles/volume] in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51113,Blasts,skos:exactMatch,loinc:33372-4,Blasts/100 leukocytes in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51129,Young,,,,,,,,Ambiguous name
mimic:52088,CD 1a,skos:exactMatch,loinc:20476-8,CD1a cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52287,Voided Specimen,,,,,,,,Not a lab test
mimic:52313,Voided Specimen,,,,,,,,Not a lab test
mimic:52339,Blasts,skos:exactMatch,loinc:26448-1,Blasts/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52406,Voided Specimen,,,,,,,,Not a lab test
mimic:50830,"pCO2, Body Fluid",skos:exactMatch,loinc:2023-0,Carbon dioxide [Partial pressure] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,"Conflict. Fluid is ""Other Body Fluid"", Category is ""Blood Gas"""
mimic:50832,"pO2, Body Fluid",skos:exactMatch,loinc:2706-0,Oxygen [Partial pressure] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,"Conflict. Fluid is ""Other Body Fluid"", Category is ""Blood Gas"""
mimic:51050,"Chloride, Pleural",skos:exactMatch,loinc:53627-6,Chloride [Moles/volume] in Pleural fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52341,CD 1a,skos:exactMatch,loinc:52873-7,CD1a cells/100 cells in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52355,Hypersegmented Neutrophils,skos:exactMatch,loinc:30453-5,Segmented neutrophils/100 leukocytes in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52410,Fatty Casts,skos:exactMatch,loinc:5789-3,Fatty casts [#/area] in Urine sediment by Microscopy low power field,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50829,Fluid Type,,,,,,,,Not a lab test
mimic:50833,Potassium,skos:broadMatch,loinc:2821-7,Potassium [Moles/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,"Conflict. Fluid is ""Other Body Fluid"", Category is ""Blood Gas"""
mimic:50834,"Sodium, Body Fluid",skos:broadMatch,loinc:2950-4,Sodium [Moles/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,"Conflict. Fluid is ""Other Body Fluid"", Category is ""Blood Gas"""
mimic:50858,Acid Phosphatase,skos:broadMatch,loinc:1715-2,Acid phosphatase [Enzymatic activity/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50859,"Acid Phosphatase, Non-Prostatic",skos:broadMatch,loinc:12173-1,Non prostatic acid phosphatase [Enzymatic activity/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50860,"AFP, Maternal Screen",skos:broadMatch,loinc:1834-1,Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50886,Blood Culture Hold,,,,,,,,Not a lab test
mimic:50897,Call,,,,,,,,Not a lab test
mimic:50923,Fax,,,,,,,,Not a lab test
mimic:50928,Gastrin,skos:broadMatch,loinc:2333-3,Gastrin [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50936,"HCG, Maternal Screen",skos:broadMatch,loinc:19080-1,Choriogonadotropin [Units/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50977,Quinidine,skos:broadMatch,loinc:6694-4,quiNIDine [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50984,Stat,,,,,,,,Not a lab test
mimic:50985,Study Tubes,,,,,,,,Not a lab test
mimic:51002,Troponin I,skos:broadMatch,loinc:10839-9,Troponin I.cardiac [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51004,"UE3, Maternal Screen",skos:broadMatch,loinc:2250-9,Estriol (E3).unconjugated [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51136,Alpha Antiplasmin,skos:broadMatch,loinc:27810-1,Plasmin inhibitor actual/normal in Platelet poor plasma by Chromogenic method,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51141,APT Test,skos:broadMatch,loinc:4632-6,Hemoglobin F [Presence] in Blood by Alkali denaturation,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51285,"Reticulocyte, Cellular Hemoglobin",skos:broadMatch,loinc:76686-5,Reticulocyte cellular hemoglobin distribution width [Entitic mass] in Blood by calculation,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51293,Sugar Water Test,skos:broadMatch,loinc:13534-3,Sucrose hemolysis [Presence] of Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:51303,CD10,skos:broadMatch,loinc:51216-0,CD10 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51339,Iron Stain,skos:broadMatch,loinc:13513-7,Iron.microscopic observation [Identifier] in Bone marrow by Potassium ferrocyanide stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51459,Young Cells,,,,,,,,Ambiguous name
mimic:51556,Anti-Microsomal Antibodies,skos:broadMatch,loinc:5382-7,Thyroperoxidase Ab [Units/volume] in Serum or Plasma by Radioimmunoassay (RIA),HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51557,Anti-Microsomal Antibody,skos:broadMatch,loinc:8077-0,Mitochondria Ab [Units/volume] in Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51558,Antirnp,skos:broadMatch,loinc:8091-1,Ribonucleoprotein extractable nuclear Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51559,Anti-ro,skos:broadMatch,loinc:8093-7,Sjogrens syndrome-A extractable nuclear Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51560,Anti-SARS-CoV-2 IgA,skos:broadMatch,loinc:94562-6,SARS-CoV-2 (COVID-19) IgA Ab [Presence] in Serum or Plasma by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51562,Anti-Skin Antibody,skos:broadMatch,loinc:66878-0,Skin Ab [Titer] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51563,Anti-sm,skos:broadMatch,loinc:14252-1,Smooth muscle Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51565,Argon,skos:broadMatch,loinc:76127-0,Argon [VFr/PPres] Gas delivery system,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51566,Beta,skos:broadMatch,loinc:2871-2,Beta globulin [Mass/volume] in Serum or Plasma by Electrophoresis,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51568,"Bilirubin, Neonatal",skos:broadMatch,loinc:33898-8,Bilirubin.conjugated+indirect [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51569,"Bilirubin, Neonatal, Direct",skos:broadMatch,loinc:15152-2,Bilirubin.conjugated [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51570,"Bilirubin, Neonatal, Indirect",skos:broadMatch,loinc:1971-1,Bilirubin.indirect [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51571,Billed,,,,,,,,Not a lab test
mimic:51572,Bioavailable Testosterone,skos:broadMatch,loinc:6891-6,Testosterone.free+weakly bound/Testosterone.total in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51573,Bromide,skos:broadMatch,loinc:1984-4,Bromide [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51574,C1 Inhibitor,skos:broadMatch,loinc:4477-6,Complement C1 esterase inhibitor [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51575,C1q,skos:broadMatch,loinc:4478-4,Complement C1q [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51576,C2,skos:broadMatch,loinc:4484-2,Complement C2 [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51577,C5,skos:broadMatch,loinc:4505-4,Complement C5 [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51578,C6,skos:broadMatch,loinc:4507-0,Complement C6 [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51580,Calculated CK-MB,skos:broadMatch,loinc:12189-7,Creatine kinase.MB/Creatine kinase.total in Serum or Plasma by calculation,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51581,Carotene,skos:broadMatch,loinc:2053-7,Carotene [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51582,CH50,skos:broadMatch,loinc:4532-8,Complement total hemolytic CH50 [Units/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51583,Chol Estr,skos:broadMatch,loinc:2083-4,Cholesterol esterase [Enzymatic activity/volume] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51584,Chylomicrons,skos:broadMatch,loinc:2121-2,Chylomicrons [Presence] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51585,Clostrid,skos:broadMatch,loinc:26643-7,Clostridium tetani toxoid Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:51589,CMV IgM Ab Value,skos:broadMatch,loinc:5126-8,Cytomegalovirus IgM Ab [Units/volume] in Serum or Plasma by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51591,Confirmation,,,,,,,,Not a lab test
mimic:51592,Conj Bili,skos:broadMatch,loinc:1968-7,Bilirubin.direct [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51593,Copper,skos:broadMatch,loinc:5631-7,Copper [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51594,"Creatine Kinase, Isoenzyme BB",skos:broadMatch,loinc:9642-0,Creatine kinase.BB/Creatine kinase.total in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51595,"Creatine Kinase, Isoenzyme MB",skos:broadMatch,loinc:20569-0,Creatine kinase.MB/Creatine kinase.total in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51596,"Creatine Kinase, Isoenzyme MM",skos:broadMatch,loinc:9643-8,Creatine kinase.MM/Creatine kinase.total in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51597,Cvhlc,,,,,,,,Ambiguous name
mimic:51599,D,,,,,,,,Not a lab test
mimic:51600,Delete,,,,,,,,Not a lab test
mimic:51601,Delete,,,,,,,,Not a lab test
mimic:51602,Delete,,,,,,,,Not a lab test
mimic:51603,Delete,,,,,,,,Not a lab test
mimic:51604,Delete,,,,,,,,Not a lab test
mimic:51605,Delta/Dlt,,,,,,,,Ambiguous name
mimic:51606,Digitoxin,skos:broadMatch,loinc:3559-2,Digitoxin [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51607,"Dimeric Inhibin A, Maternal Screen",skos:broadMatch,loinc:23883-2,Inhibin A [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51608,DirLst,,,,,,,,Not a lab test
mimic:51609,Disopyramide,skos:broadMatch,loinc:3576-6,Disopyramide [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51610,Dlta Bili,skos:broadMatch,loinc:1970-3,Bilirubin.delta [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51611,Down Syndrome Risk,skos:broadMatch,loinc:43995-0,Trisomy 21 risk [Likelihood] in Fetus,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51612,Dr. X,,,,,,,,Not a lab test
mimic:51623,Fibrinogen,skos:broadMatch,loinc:3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51628,Fructosamine,skos:broadMatch,loinc:15069-8,Fructosamine [Moles/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51629,Fructosamine Plus,skos:broadMatch,loinc:15069-8,Fructosamine [Moles/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:51630,Gamma,skos:broadMatch,loinc:2874-6,Gamma globulin [Mass/volume] in Serum or Plasma by Electrophoresis,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
